Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"School enrollment, primary (% net)",SE.PRM.NENR,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.5636291503906,89.1981201171875,91.01123046875,91.8253479003906,92.4425430297852,90.9243621826172,89.169807434082,88.6910171508789,89.8929977416992,89.4836578369141,89.4741592407227,87.9947662353516,86.3673629760742,86.199836730957,86.5622863769531,86.3315582275391,87.3821029663086,..
"School enrollment, primary (% net)",SE.PRM.NENR,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.3004913330078,65.4169769287109,66.903190612793,62.0273284912109,74.5058670043945,73.7809524536133,75.4248123168945,75.270378112793,86.3330917358398,82.0760498046875,82.7817764282227,..,..,84.8743896484375,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.4396362304688,95.2132720947266,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.4099197387695,..,..,..,..,..,74.0685424804688,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.2084808349609,99.5861282348633,99.767692565918,99.5181198120117,..,..,..,..,99.4720687866211,99.4257888793945,98.91796875,98.1794281005859,98.8507919311523,98.8630676269531,96.3111877441406,96.4642486572266,98.2074279785156,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.0855865478516,90.7672576904297,92.2386474609375,94.2433471679688,93.6330413818359,92.7207336425781,96.0896072387695,..,92.5925979614258,92.1984786987305,..,91.4389724731445,92.1536026000977,91.9099273681641,92.1245880126953,92.8729400634766,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.8710479736328,85.9236907958984,86.2549285888672,85.9831466674805,84.9644088745117,89.2821197509766,86.7354507446289,87.7530288696289,86.304443359375,86.0442581176758,85.4591979980469,86.0539169311523,86.2277526855469,89.4909286499023,90.375,89.6883697509766,89.3161773681641,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.9083404541016,75.6953811645508,75.1142120361328,76.1745300292969,78.699462890625,79.3492736816406,80.6172866821289,82.1559982299805,84.6691589355469,87.1155624389648,89.5041732788086,94.1474075317383,93.9884567260742,93.7866134643555,95.3730392456055,95.1242294311523,92.7118911743164,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.7081909179688,93.1499862670898,94.2267379760742,94.1244125366211,94.2144317626953,94.4197006225586,94.7171783447266,94.1746063232422,93.2278518676758,92.0536727905273,91.3571624755859,91.0000076293945,92.6487884521484,94.4064712524414,94.9768218994141,95.4429931640625,97.9212265014648,97.607536315918,97.9124603271484,95.5476379394531,94.8090591430664,95.3288421630859,96.0798187255859,96.0459899902344,96.0682907104492,96.1612091064453,96.0282669067383,95.4949569702148,95.702392578125,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,82.9492568969727,83.3469161987305,83.8085708618164,84.4535827636719,85.0016326904297,85.1228103637695,85.7571334838867,86.7228927612305,87.241081237793,88.6781692504883,88.911750793457,89.7692718505859,89.7324371337891,89.7439498901367,89.7244873046875,90.0456771850586,90.0927581787109,90.2555236816406,90.0617599487305,89.401611328125,89.9237976074219,90.2621078491211,91.1703720092773,91.4510116577148,91.0326766967773,91.0292892456055,91.5563735961914,91.910026550293,92.8603973388672,93.4261779785156,94.152946472168,94.5629501342773,94.5695037841797,93.8874816894531,93.8653793334961,93.5999603271484,93.0394287109375,92.7059478759766,93.9977188110352,94.0033264160156,94.1669235229492,94.1631774902344,93.5570220947266,92.2010726928711,91.7444686889648,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,82.0061721801758,82.4337921142578,82.9507522583008,83.6447677612305,84.2682800292969,84.4004669189453,85.0544891357422,86.0762023925781,86.6538391113281,88.2378082275391,88.5322189331055,89.3813400268555,89.4337921142578,89.4796829223633,89.5225067138672,89.8370208740234,89.9245223999023,90.1292419433594,89.9529495239258,89.246337890625,89.7780838012695,90.1435089111328,91.1713333129883,91.4711837768555,91.0447769165039,91.047248840332,91.6047973632813,91.8986511230469,92.8466873168945,93.3777694702148,94.1347198486328,94.5801086425781,94.5950012207031,93.9053802490234,93.7735977172852,93.5167999267578,92.9276962280273,92.5820465087891,93.9333114624023,94.0048828125,94.1524810791016,94.2240600585938,93.6029815673828,92.2055282592773,91.7164077758789,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,82.4366073608398,82.8364028930664,83.3202819824219,83.9421234130859,84.4856262207031,84.5283126831055,85.1370620727539,86.1596374511719,86.7214431762695,88.3072509765625,88.604118347168,89.601921081543,89.6352386474609,89.6491470336914,89.6734924316406,90.0477981567383,90.0924224853516,90.234001159668,90.0418167114258,89.3653335571289,89.9114227294922,90.2684478759766,91.1668395996094,91.4388580322266,90.964958190918,90.9590301513672,91.4592895507813,91.8249588012695,92.8219909667969,93.3986663818359,94.1609573364258,94.5954132080078,94.6081619262695,93.9356994628906,93.9040069580078,93.6286697387695,93.0497894287109,92.6768035888672,93.9869079589844,93.9707107543945,94.1315612792969,94.1763687133789,93.5750122070313,92.1977691650391,91.7726135253906,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.4996719360352,..,..,..,..,..,..,..,..,94.4382095336914,97.2446899414063,97.364616394043,97.4945373535156,97.7029190063477,97.8290328979492,96.3655319213867,96.0993118286133,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,38.7863006591797,38.4315185546875,41.504940032959,44.6181106567383,44.6642417907715,47.1361808776855,49.2347793579102,50.1594886779785,51.0132102966309,51.8057518005371,52.9893684387207,53.2526397705078,52.4934005737305,52.8529281616211,52.4930191040039,51.7793807983398,51.8039703369141,51.4321784973145,53.4830589294434,53.1279182434082,52.5464286804199,53.8089218139648,53.7045211791992,53.7104682922363,54.4564399719238,55.7323112487793,55.7814407348633,57.3563690185547,57.6229400634766,57.3038215637207,59.5472183227539,61.7001419067383,64.8235473632813,67.7489013671875,70.2001190185547,72.6523895263672,74.8327026367188,76.0317687988281,78.1344528198242,78.3863677978516,78.0674819946289,79.615592956543,80.4466934204102,81.3047637939453,81.535888671875,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.8167114257813,95.8439025878906,93.747932434082,89.8064804077148,87.7142486572266,88.8824462890625,89.6660614013672,90.8846664428711,91.8104629516602,91.2600021362305,87.7868881225586,86.5873031616211,82.0693969726563,81.7737197875977,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.3875503540039,80.2009124755859,80.2861022949219,80.4975509643555,80.6115264892578,78.1084213256836,77.2170104980469,77.365966796875,74.9302215576172,75.9172973632813,76.5755615234375,78.5074081420898,80.1721725463867,81.6058502197266,79.5806884765625,80.2472229003906,80.1647415161133,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.6338691711426,..,..,..,..,..,..,35.0944595336914,..,42.6238288879395,39.9054107666016,..,40.6207695007324,..,..,37.6894493103027,37.6139297485352,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.4807662963867,95.622200012207,..,95.0717697143555,95.1790008544922,93.4963302612305,91.8569488525391,93.5390090942383,91.9749908447266,91.0854721069336,..,90.6865386962891,94.3010406494141,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.0399398803711,95.5485229492188,95.5143737792969,95.2571563720703,93.1503677368164,89.1575927734375,88.3059997558594,90.3918533325195,93.0707321166992,94.8438720703125,95.8181228637695,96.3388671875,95.5574493408203,96.5827484130859,97.9939193725586,97.8781661987305,97.8140335083008,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.9730415344238,54.193359375,56.6220397949219,60.4720306396484,63.7489013671875,66.3698425292969,68.9568328857422,71.8787689208984,73.7904968261719,76.7667465209961,77.2502517700195,76.8854827880859,78.0337066650391,79.090950012207,79.8331832885742,80.2075576782227,80.050163269043,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.4837112426758,78.6333694458008,78.9484634399414,78.9805908203125,81.3661575317383,82.7553634643555,83.8853302001953,84.7874984741211,86.6902389526367,86.1270370483398,86.4018096923828,86.9376525878906,87.0420303344727,87.6010284423828,87.5075607299805,87.6856307983398,87.7859268188477,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.1532363891602,95.831916809082,95.9727935791016,96.1015930175781,94.9076919555664,95.6183319091797,96.2488479614258,96.5263519287109,96.6270065307617,95.8293304443359,..,92.7869873046875,92.0740585327148,92.841667175293,92.4572677612305,92.9663925170898,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.0675277709961,85.5122985839844,84.5545501708984,86.9940032958984,88.2267303466797,89.2537231445313,89.366096496582,88.2970886230469,88.4285736083984,87.0765380859375,84.3885726928711,83.1713027954102,84.4455871582031,84.2802963256836,85.5698318481445,90.1087265014648,95.0078582763672,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,"Macedonia, FYR",MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.0403518676758,91.7228317260742,91.9607009887695,91.1114273071289,89.6068496704102,89.0684814453125,88.3900909423828,86.6897430419922,84.9420928955078,83.268180847168,83.2665634155273,83.6312637329102,..,83.157600402832,87.399040222168,88.2561187744141,91.0573577880859,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.2334403991699,64.9494018554688,66.3884735107422,67.268669128418,77.0713272094727,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.2383422851563,..,..,98.1243362426758,..,97.4281005859375,97.5507507324219,96.9051818847656,92.5807418823242,97.0639877319336,97.4838562011719,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.1418304443359,97.8139877319336,97.0256195068359,95.8628921508789,96.715950012207,99.7181091308594,99.9383010864258,97.5446090698242,97.5140914916992,97.2239532470703,97.2880935668945,96.5733032226563,96.7227096557617,97.7119827270508,98.8150863647461,98.3656616210938,98.091682434082,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.2186508178711,96.7104797363281,96.737419128418,97.1085662841797,..,99.0728912353516,97.7875823974609,97.2730407714844,96.1146087646484,91.9364166259766,96.1305236816406,..,..,..,..,..,..,94.7955780029297,..
"School enrollment, primary (% net)",SE.PRM.NENR,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.7472190856934,..,..,51.1939697265625,51.1404304504395,51.1284790039063,56.1136016845703,57.43505859375,59.5858383178711,..,63.2705688476563,63.975700378418,64.6965408325195,62.8047485351563,58.6829109191895,59.3786315917969,55.7206993103027,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.2108306884766,98.0056991577148,99.3948135375977,98.7878189086914,98.4465026855469,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.7359008789063,..,..,..,..,..,..,..,..,99.7081985473633,..,..,..,77.3304595947266,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.7348785400391,59.8475112915039,63.0986289978027,62.1381912231445,65.0239334106445,71.8434982299805,70.2815017700195,72.8360824584961,73.4704132080078,70.1492004394531,69.557258605957,69.9178009033203,70.082893371582,68.9830703735352,72.4767303466797,74.446907043457,79.2063369750977,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.7568283081055,93.2265930175781,92.7536468505859,94.3364562988281,93.7285385131836,94.3805389404297,96.0208892822266,96.0304718017578,96.4994583129883,96.6482086181641,96.6599197387695,96.5086898803711,96.4662399291992,93.8221817016602,96.2811279296875,96.1961975097656,96.1453094482422,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.0689163208008,96.4438400268555,96.5935821533203,96.9172668457031,96.3909378051758,95.4696502685547,94.4448089599609,93.5472030639648,93.4160919189453,93.4022369384766,93.9180221557617,94.6704483032227,95.4408493041992,96.0047607421875,95.6147384643555,95.0582962036133,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.0012283325195,84.0033264160156,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,60.4235382080078,60.3913307189941,62.6666717529297,64.0562896728516,65.0607528686523,67.5756301879883,69.9042129516602,71.4397277832031,72.6970520019531,72.0590515136719,74.429801940918,74.1448211669922,75.379150390625,76.0950012207031,77.3755187988281,77.7499237060547,78.6281127929688,79.5908203125,80.2698211669922,80.2685394287109,82.0880813598633,82.9037017822266,80.7433319091797,81.0115127563477,82.5900573730469,81.5692596435547,83.3321380615234,83.3914566040039,82.9721984863281,82.8528594970703,83.6532363891602,86.0525131225586,88.0296936035156,88.7580795288086,89.9780502319336,90.1432495117188,90.5029373168945,91.6158828735352,92.0316162109375,92.5457077026367,94.0363235473633,94.4415435791016,95.3013381958008,94.2356567382813,93.7451095581055,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,60.8410301208496,60.8277206420898,63.2574195861816,64.7361221313477,65.8101501464844,68.4999313354492,71.0252990722656,72.6650924682617,74.0201034545898,73.3973388671875,75.9829483032227,75.6930084228516,77.0187911987305,77.7653274536133,79.0861587524414,79.4131011962891,80.2544784545898,81.2083435058594,81.8651580810547,81.7886734008789,83.8196487426758,84.7471923828125,82.2463531494141,82.3883895874023,83.9977493286133,82.6660385131836,84.4582366943359,84.3883895874023,83.787239074707,83.5360794067383,84.2960891723633,86.8643417358398,88.9761123657227,89.7199401855469,90.9926605224609,91.0009307861328,91.4036026000977,92.5219421386719,92.851936340332,93.2656707763672,94.4264221191406,94.8277893066406,95.5619430541992,94.1025924682617,93.497673034668,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,60.6748390197754,60.6630210876465,63.1029396057129,64.59033203125,65.6703109741211,68.3789901733398,70.9228134155273,72.5749130249023,73.9405136108398,73.3134918212891,75.9189987182617,75.6270370483398,76.9629211425781,77.7151336669922,79.0458831787109,79.3753433227539,80.2231292724609,81.184196472168,81.8460388183594,81.7691802978516,83.8147583007813,84.7492218017578,82.2297821044922,82.3725891113281,83.9940490722656,82.6514434814453,84.4473037719727,84.3614120483398,83.7488403320313,83.4882583618164,84.2562103271484,86.880126953125,89.0192184448242,89.7849502563477,91.1027908325195,91.1373062133789,91.54052734375,92.6823196411133,92.9671936035156,93.3690567016602,94.5278396606445,94.9287414550781,95.6294403076172,94.1495819091797,93.528923034668,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.861686706543,85.5504989624023,85.8283309936523,86.6649627685547,87.8848190307617,88.9016418457031,88.5675201416016,88.7064666748047,89.8978576660156,89.6646499633789,89.7454376220703,90.0456466674805,90.1070175170898,90.3871536254883,90.2173004150391,90.3919830322266,90.4658584594727,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.1081008911133,92.5259094238281,91.3637924194336,92.662727355957,92.3739395141602,90.9895477294922,87.7856063842773,87.57080078125,87.7182922363281,87.5156097412109,87.5910110473633,87.8111114501953,87.9287567138672,87.8546371459961,87.1463470458984,86.8547821044922,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.1379165649414,90.0000381469727,91.1941909790039,89.5514068603516,82.5595092773438,87.4343414306641,87.9139175415039,91.6692886352539,88.9936294555664,87.7259979248047,95.4536514282227,97.2955780029297,97.8278732299805,97.3006134033203,94.8249206542969,94.9451599121094,96.5120697021484,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.3427810668945,..,97.9165496826172,98.4623718261719,95.3074493408203,94.1046829223633,..,..,91.925910949707,94.2378921508789,..,..,92.8965682983398,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.0277786254883,75.8157119750977,79.7289810180664,83.9322814941406,85.2116165161133,85.0420379638672,86.0044784545898,87.2750701904297,88.6252975463867,89.7111206054688,90.3435821533203,94.4490585327148,96.8599624633789,97.3238525390625,97.6443862915039,98.4296417236328,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.6776390075684,55.1652297973633,59.3209495544434,54.8370590209961,..,67.2566528320313,72.1491775512695,75.8171691894531,80.6968383789063,84.1306762695313,85.3726272583008,86.9148330688477,84.9382705688477,85.3564834594727,86.5416488647461,87.5563278198242,89.1328125,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.9173965454102,91.0418090820313,88.900260925293,90.7007904052734,89.240478515625,88.9581909179688,88.6576614379883,88.8171997070313,89.3798904418945,88.0809783935547,87.7473373413086,..,..,..,94.5278778076172,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.634651184082,87.7209320068359,88.1787872314453,89.5174331665039,89.3274536132813,86.8600311279297,86.9775009155273,85.6107864379883,86.8681106567383,86.1522216796875,86.0057907104492,85.7854537963867,..,87.7160491943359,89.7436981201172,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.4963531494141,..,86.4271469116211,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.3244400024414,72.6118698120117,..,..,80.4018020629883,81.0856399536133,..,..,..,..,..,..,98.4474487304688,99.3830108642578,..,94.4653396606445,96.8867492675781,96.963623046875,..
"School enrollment, primary (% net)",SE.PRM.NENR,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.358772277832,99.3812713623047,99.3264312744141,99.2813034057617,99.116340637207,98.4244766235352,98.2281112670898,98.5488662719727,99.2244110107422,99.3076629638672,99.4638824462891,99.6705322265625,99.6382904052734,99.5865020751953,..,..,98.3061828613281,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
